Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
guerr_1770,-0.37382237828589915,0.0381186457180753,-0.4507112922758137,-0.29986177207887826,1.0524131589620849e-22,***
guerr_1780,-0.40865723269259835,0.04763192662800924,-0.5048930292901189,-0.31348271291681457,9.530175662089197e-18,***
guerr_1790,-0.44349208709929755,0.061729813384191014,-0.5676587709919511,-0.3167216535654439,6.749963963461858e-13,***
guerr_1800,-0.47832694150599675,0.07796370584979347,-0.6308500801382239,-0.31276874960915185,8.502458721421332e-10,***
imper_1730,0.0030710227118526667,0.06928095826061349,-0.12909310908904822,0.14298355076212899,0.9646436846410921,
imper_1740,-0.009570522732441855,0.054482996130084005,-0.11310223728693543,0.09789257533709028,0.8605604904435089,
imper_1750,-0.022212068176735933,0.04243395940597751,-0.10399216019647305,0.05705905810751422,0.6006609383469097,
imper_1760,-0.03485361362103001,0.03600810059113182,-0.10625092815661367,0.031098081693964733,0.33307526890919426,
imper_1770,-0.04749515906532409,0.038160503917656935,-0.12903272342080846,0.01999221815862595,0.213273077633229,
imper_1780,-0.060136704509618166,0.04774477106525355,-0.16364429838808314,0.019827194586123406,0.20783341975799757,
imper_1790,-0.07277824995391224,0.06137263740994806,-0.20102857974946256,0.030151919916430195,0.23568470897292149,
imper_1800,-0.08541979539820677,0.07692422528038849,-0.2422039937470302,0.045582108089517674,0.26680914106021375,
infedel_1730,-0.3213194765509222,0.053826018705451964,-0.42176009507157725,-0.2174187618877404,2.3784474633775816e-9,***
infedel_1740,-0.2770095133064121,0.040212913729382696,-0.3490175683982792,-0.19930109939251056,5.635558637691637e-12,***
infedel_1750,-0.23269955006190202,0.030220254636943906,-0.2884540279608221,-0.16978003659085916,1.3593981536530867e-14,***
infedel_1760,-0.18838958681739193,0.02803205966076208,-0.23791142338212354,-0.12927571180999525,1.810962755929039e-11,***
infedel_1770,-0.14407962357288095,0.035137959048800245,-0.20863239227191566,-0.07152196505938667,4.124398618738725e-5,***
infedel_1780,-0.09976966032837087,0.047538438996181216,-0.1951025044937952,-0.006814708896778277,0.0358419845904706,*
infedel_1790,-0.05545969708386078,0.062140787065018445,-0.1774337115129796,0.06373465087989633,0.3721332297521537,
infedel_1800,-0.011149733839350695,0.07771356941174512,-0.1617062848521566,0.13995688347471255,0.8859172950902141,
infel_1730,-0.02563018345422785,0.06829905807658954,-0.11012962606254505,0.1605967809711793,0.7074640745612444,
infel_1740,-0.01235556955780881,0.05127254290440276,-0.07107587696702777,0.13095005569738372,0.8095719451808698,
infel_1750,9.190443386102309e-4,0.039245788240020944,-0.04832078616494628,0.10870025164910306,0.9813171220229924,
infel_1760,0.014193658235029272,0.03740101670061371,-0.04397920450870526,0.10797133185872754,0.7043171522225806,
infel_1770,0.027468272131448312,0.04695408526274234,-0.056900877728204985,0.12937382450734683,0.5585458228606841,
infel_1780,0.04074288602786735,0.06291090614865155,-0.0834194572147025,0.16579369979355568,0.5172253596563062,
infel_1790,0.054017499924286394,0.08159732850400364,-0.12125151041267478,0.20330270349369836,0.5079706840355962,
infel_1800,0.06729211382070543,0.1015170519789577,-0.152021123645716,0.25237038912223086,0.5074169363842309,
ingann_1730,-0.16551792920037034,0.05759071762472428,-0.27269869225067306,-0.04544536695913747,0.004052597923034676,**
ingann_1740,-0.18573358780328642,0.045578901816887285,-0.272263891995587,-0.08913207082151875,4.601624332788727e-5,***
ingann_1750,-0.2059492464062025,0.03616949030873238,-0.2755022376499994,-0.13151070512498433,1.2409369400850701e-8,***
ingann_1760,-0.22616490500911857,0.031765987653634066,-0.28809987322948916,-0.16436726164877055,1.0814734230232548e-12,***
ingann_1770,-0.24638056361203464,0.03435075134673896,-0.316279420268163,-0.18333618936959034,7.364355487453708e-13,***
ingann_1780,-0.2665962222149507,0.04267224471032029,-0.3552037993414385,-0.1931685025359134,4.1698837960568227e-10,***
ingann_1790,-0.2868118808178668,0.05414717927285539,-0.4025716756189094,-0.192669843804381,1.1778888364806496e-7,***
ingann_1800,-0.30702753942078287,0.06717859615869723,-0.44671428244633804,-0.19173255567490435,4.869849595729298e-6,***
